round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_cov_combinedZ_LORE,covInter_combinedZ_LORE,covUnion_combinedZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.6550012293494145,0.8866542987822551,0.975,0.95,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.975,0.975,0.6166666666666667,0.5166666666666667,0.5042016806722689,0.5,0.9916666666666667,0.6050420168067226,0.6,0.9916666666666667,0.5546218487394958,0.55,0.9916666666666667,0.4989264371278552,0.6762881773399014,0.01260484018207246,0.013731658279739972,0.023571737393441927,0.01918675736401734,nan,nan,nan,1.0,0.8937994722955145,0.9642857142857143,0.8555023923444977,0.8830155979202773,0.8,0.5833333333333334,0.7066666666666667,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,-0.4417285517611666,0.09265817246439903,0.9583333333333334,0.9833333333333333,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756896551724138,0.8756896551724138,0.01332866909345511,0.01449551336926491,0.026954398557988136,0.027747348065584005,nan,nan,1.0,1.0,0.9432048681541582,0.9200819672131147,0.9402985074626866,0.8829344432882414,0.25,0.5833333333333334,0.21,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.8250400066189296,0.818111017493117,0.9833333333333333,0.9333333333333333,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.9583333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,0.9583333333333334,0.9583333333333334,1.0,0.7125,0.7125,1.0,0.7518571428571428,0.7518571428571428,0.013075792011420326,0.015049712949510427,0.028789281451868775,0.03177726862506207,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.7857142857142857,0.8641706573791903,0.9869791666666666,0.9219143576826196,0.9679358717434869,0.25,0.35,0.21,0.38,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.6414044471563194,0.8695293450501089,0.9333333333333333,0.975,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.8416666666666667,0.48333333333333334,0.48333333333333334,0.48333333333333334,1.0,0.8416666666666667,0.8416666666666667,1.0,0.6625,0.6625,1.0,0.3430509852216748,0.5925788177339901,0.013285309932202245,0.012932414425832171,0.02089331900113177,0.01805976617295639,nan,0.788888888888889,1.0,0.7888888888888889,0.8918423464711274,0.9111870196413322,0.9071753986332574,0.8932272836828151,0.9333333333333333,0.5833333333333334,0.5,0.74,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.7997270036807846,-0.6369061107468049,0.975,0.9636363636363636,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.9636363636363636,0.5083333333333333,0.5083333333333333,0.5083333333333333,1.0,0.9636363636363636,0.9636363636363636,1.0,0.7260869565217392,0.7260869565217392,1.0,0.6981428571428572,0.6981428571428571,0.012777526953607697,0.013809270129827696,0.028185184042079703,0.02050791243412198,nan,nan,1.0,nan,0.9700332963374029,1.0,0.9155394259320356,0.9787234042553191,0.9666666666666667,0.26666666666666666,0.36666666666666664,0.44666666666666666,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,<=50K,0.7888877703987958,0.5785574265215642,0.9416666666666667,0.9818181818181818,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.5636363636363636,0.9916666666666667,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.8953942232630757,0.9784250269687162,0.875,0.4166666666666667,0.75,0.36666666666666664,0.17333333333333334,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.7619032373963556,0.699148969386486,0.9666666666666667,0.9819819819819819,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.5945945945945946,0.9916666666666667,0.5225225225225225,0.48333333333333334,0.48739495798319327,0.48333333333333334,0.9916666666666667,0.8787878787878788,0.5225225225225225,0.5945945945945946,0.6270270270270271,0.5021645021645021,0.8008658008658008,0.3998824451410657,0.3998824451410657,0.012631775174426789,0.013421953735058051,0.023204572214383972,0.01814658887066007,nan,nan,1.0,1.0,1.0,0.9791666666666666,0.984313725490196,0.9428066037735849,0.4166666666666667,0.4166666666666667,0.21333333333333335,0.36666666666666664,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.8032541821096286,-0.21997950508589356,0.9833333333333333,0.9818181818181818,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.0,0.0,0.9636363636363636,0.5,0.0,0.0,0.5,0.0,0.0,0.9636363636363636,0.0,0.0,0.7217391304347827,0.7097142857142857,0.7097142857142857,0.01249597039467703,0.013936694286071033,0.02204013248236221,0.017750489896883336,nan,nan,1.0,1.0,1.0,1.0,0.895797351755901,0.9287622439893143,0.4166666666666667,0.4166666666666667,0.36666666666666664,0.36666666666666664,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.8250288510723084,0.7835689046947893,0.9833333333333333,0.9666666666666667,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.8833333333333333,0.425,0.425,0.425,1.0,0.8833333333333333,0.8833333333333333,1.0,0.6541666666666667,0.6541666666666667,1.0,0.45643241379310345,0.6825418719211822,0.013214868863339595,0.013282826589857036,0.02819488856934072,0.031236609473064156,nan,0.6120689655172413,1.0,0.8060344827586207,1.0,0.912020905923345,0.8791259879125988,0.8621031746031746,0.05,0.5833333333333334,0.5,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.6146449334795716,0.8727583975879691,0.9833333333333333,0.9166666666666666,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757830158217629,0.975783015821763,0.013162141297880469,0.014630162906644867,0.03207810768193759,0.02146777662030403,nan,nan,1.0,1.0,0.893542757417103,0.9198055893074119,0.8673557278208441,0.8733205374280231,0.18333333333333332,0.5833333333333334,0.7066666666666667,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.7026735314699363,0.8929575983186057,0.95,0.9833333333333333,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.5666666666666667,0.475,0.5666666666666667,0.475,1.0,0.475,0.475,1.0,0.5666666666666667,0.5666666666666667,1.0,0.5208333333333334,0.5208333333333334,0.9897158322056835,0.9897158322056833,0.012751606957121778,0.013753950814053655,0.0246687402572359,0.02208340260359955,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.8881530537159676,0.9846491228070176,0.9295420231504781,0.8791073625021965,0.8,0.35,0.38,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,<=50K,0.7091272241508403,-0.7987925019891908,0.9833333333333333,0.9545454545454546,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.8545454545454545,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8609722853248524,0.973753280839895,0.8522875816993464,0.8708487084870848,0.7166666666666667,0.4666666666666667,0.06,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,<=50K,-0.4916628910390089,0.6327853184742547,0.9333333333333333,0.9818181818181818,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.5545454545454546,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9042553191489362,0.9126092384519351,0.8954423592493298,0.8671713695801789,0.7166666666666667,0.5833333333333334,0.5,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.8602719277172739,0.7859244754796861,0.975,0.9666666666666667,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.8916666666666667,0.49166666666666664,0.49166666666666664,0.49166666666666664,1.0,0.8916666666666667,0.8916666666666667,1.0,0.6916666666666667,0.6916666666666667,1.0,0.704857142857143,0.704857142857143,0.012489726780356012,0.014086904226043785,0.027229571887025756,0.029439463820839788,nan,1.0,1.0,1.0,0.8782837127845884,0.911327524346489,0.8649602824360106,0.9824907521578299,0.8,0.5833333333333334,0.5,0.5,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.8181095800952696,0.631359407315,0.9916666666666667,0.9545454545454546,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.6,0.975,0.44545454545454544,0.4166666666666667,0.40336134453781514,0.4,0.9916666666666667,0.6197183098591549,0.4,0.6454545454545455,0.4842105263157895,0.4,0.8260869565217391,0.29497512146447935,0.600731527093596,0.013208499123243973,0.014346988157868707,0.014077474813766531,0.01794276573888504,1.0,0.4285714285714285,1.0,0.8571428571428572,0.8670137245622338,0.8531139835487661,0.8758526603001364,0.8524064171122995,0.5333333333333333,0.5333333333333333,0.5,0.5,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.7864290194396935,0.7067647680430219,0.9833333333333333,0.9727272727272728,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.5727272727272728,1.0,0.5454545454545454,0.48333333333333334,0.48333333333333334,0.48333333333333334,1.0,0.782608695652174,0.4909090909090909,0.6272727272727273,0.5925925925925926,0.48695652173913045,0.8217391304347826,0.5610340203027218,0.7710911330049262,0.012911526016801515,0.013213478031542906,0.021707741597303678,0.018801120832388916,0.2672413793103448,0.42857142857142855,0.2672413793103448,0.7142857142857143,0.9524733268671193,1.0,0.9701492537313433,0.9781287970838396,0.25,0.4166666666666667,0.36666666666666664,0.62,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.7597513443362173,-0.0322743417663025,0.9666666666666667,0.9454545454545454,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.0,0.0,0.9272727272727272,0.475,0.0,0.0,0.475,0.0,0.0,0.9272727272727272,0.0,0.0,0.691304347826087,0.6194471032725055,0.7827733990147783,0.011907109591961125,0.013371585218051141,0.02526356680746335,0.020926564801780515,nan,nan,1.0,1.0,0.968558282208589,0.9176965553510387,0.9094553171421834,0.967741935483871,0.11666666666666667,0.4166666666666667,0.36666666666666664,0.36666666666666664,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.613914637129411,-0.7504298200622638,0.975,0.9727272727272728,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7737142857142858,0.7737142857142857,0.013674918195119507,0.014097126756132611,0.027667564616987928,0.022228037227077578,nan,nan,1.0,nan,0.973051010587103,1.0,0.860332541567696,0.962486602357985,0.2,0.26666666666666666,0.29333333333333333,0.36666666666666664,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,<=50K,-0.32188534995502344,0.5349876861778979,0.925,0.9363636363636364,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9139344262295082,0.9150311706303395,0.8646080760095012,0.9568845618915159,0.25,0.5833333333333334,0.26,0.38,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,<=50K,0.813556837282658,0.407642819031291,0.9833333333333333,0.9727272727272728,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.8272727272727273,0.38333333333333336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.8522372528616025,0.9598997493734336,0.9464459591041869,0.11666666666666667,0.9333333333333333,0.1,0.17333333333333334,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.8639043801942565,0.7324269484703044,0.9666666666666667,0.9818181818181818,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.5727272727272728,0.9833333333333333,0.5545454545454546,0.5083333333333333,0.5042016806722689,0.5,0.9916666666666667,0.7971014492753623,0.5,0.6272727272727273,0.6117021276595744,0.5,0.8173913043478261,0.5919450865430672,0.7632586206896552,0.012974139723929457,0.014845000841996876,0.03217557902590884,0.01552971894573944,nan,0.42857142857142855,1.0,0.7142857142857143,0.9480823199251637,1.0,0.9739644970414201,1.0,0.2,0.26666666666666666,0.36666666666666664,0.62,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.6838081573752763,-0.39422853391721013,0.9416666666666667,0.9454545454545454,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,0.013056841321096717,0.012935330035185216,0.024816568210608136,0.027148685479214535,nan,0.42857142857142855,1.0,0.42857142857142855,1.0,1.0,0.9711538461538461,0.8826958105646631,0.1,0.4166666666666667,0.1,0.62,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.05906387580656254,0.7489954615045507,0.6416666666666667,0.9333333333333333,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.7916666666666666,0.8,0.8,0.8,1.0,0.7916666666666666,0.7916666666666666,1.0,0.7958333333333333,0.7958333333333333,1.0,0.42928571428571427,0.42928571428571427,0.012987222684961911,0.014223319881303608,0.02549600451474442,0.03105217805840875,nan,nan,1.0,nan,0.871608206485771,0.9197707736389685,0.8784452296819788,0.8720448452351938,0.9333333333333333,0.5833333333333334,0.8566666666666667,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,<=50K,<=50K,0.748300785642465,0.6327008961566148,0.975,0.9727272727272728,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.9272727272727272,0.475,0.475,0.475,1.0,0.9272727272727272,0.9272727272727272,1.0,0.691304347826087,0.691304347826087,1.0,0.6624285714285714,0.6624285714285714,0.013157800405778592,0.01314537415274291,0.017425891683549664,0.028017449445755734,nan,0.42857142857142855,1.0,0.7142857142857143,0.9610319806503628,1.0,0.973224043715847,0.9801025022610793,0.4166666666666667,0.26666666666666666,0.36666666666666664,0.62,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.5392360618679546,0.5558348845266832,0.9666666666666667,0.9833333333333333,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7251428571428573,0.7251428571428572,0.011935237913843613,0.013040980653529356,0.023433987953482845,0.02256173852625851,0.5714285714285714,nan,0.7857142857142857,nan,0.8714670255720054,0.9318681318681319,0.8503787878787878,0.8864605543710021,0.25,0.35,0.21,0.6333333333333333,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.7962379529632682,0.8243559351953328,0.9583333333333334,0.95,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5424137931034483,0.5424137931034483,0.013382257663727271,0.013621930047535594,0.02844053435827125,0.026029733006759537,0.7327586206896551,0.7323943661971831,0.7327586206896551,0.8661971830985915,0.8823529411764706,0.9513995693632729,0.8606098319850654,0.9840637450199203,0.25,0.75,0.23666666666666666,0.5,0.8666666666666667,0.8166666666666667
3,pablopalacios23/adult_1500_instances,2,>50K,>50K,0.6218149107438079,0.7122235724161078,0.9416666666666667,0.9833333333333333,0.7333333333333333,0.74,0.85,0.8166666666666667,0.73,0.7666666666666667,1,1,1.0,1.0,0.95,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,0.95,0.95,1.0,0.7666666666666667,0.7666666666666667,1.0,0.883448275862069,0.8834482758620689,0.012631844821039613,0.013884787208450511,0.03218588923242439,0.025074924313296273,0.5714285714285714,0.7758620689655172,0.5714285714285714,0.7758620689655172,0.888860170586715,0.9792709077912795,0.8519706691109075,0.8927973199329984,0.8,0.35,0.7066666666666667,0.74,0.8666666666666667,0.8166666666666667
